symbol,n,censor_rate,omega_n,alpha_n,beta_n,ll_n,ok_n,omega_c,alpha_c,beta_c,ll_c,ok_c,omega_l,alpha_l,beta_l,ll_l,ok_l,alpha_gap,alpha_gap_partial,at_boundary,error
TRIPF,2328,0.03264604810996564,7.628546503121768e-05,0.14424885957125608,0.7319298549561015,5436.996274046401,True,9.053867038839674e-05,0.192328875741801,0.6875549268746977,5095.398884478629,True,9.807839292463672e-05,0.17834847176610819,0.6762964279878154,5099.214160701713,True,0.03409961219485211,0.048080016170544915,False,
TRPOL,1123,0.12733748886910062,8.375330575765141e-05,0.10110691782202653,0.8475087622691153,2043.7952254352447,True,9.411521305644833e-05,0.17946708931394761,0.8205329106836337,1511.338452396049,True,0.00017888632692005018,0.15808020509760717,0.762288975720161,1514.2154286214159,True,0.05697328727558064,0.07836017149192108,False,
TSBL,1272,0.17452830188679244,0.0003468037050739863,0.13251919166080872,0.7688839347506049,1842.4966612980704,True,0.0005803389392177215,0.3278056393717342,0.6682310400447196,1112.2399637547878,True,0.0007889232426867708,0.24688464320272657,0.6104219615798773,1119.8038468107625,True,0.11436545154191785,0.19528644771092546,False,
TSPL,2401,0.03581840899625156,0.0001988572632887338,0.1006931004902707,0.8245299380874489,3844.505663276911,True,0.00025777650966841937,0.13230226584236296,0.7878350771873699,3515.392951532753,True,0.0002974273629859199,0.12419221213487902,0.7721896271460893,3512.8977409979625,True,0.023499111644608314,0.03160916535209225,False,
UBDL,1994,0.13590772316950853,7.697894524010058e-05,0.14201571641335248,0.8122950190535421,3735.0334448310687,True,0.00014814047359272488,0.29213239592898094,0.7078676040709722,2722.231403645283,True,0.0002494597988847983,0.26596492691077134,0.6284708330952075,2741.891924624427,True,0.12394921049741886,0.15011667951562846,False,
UBL,2469,0.008910490076954233,3.555168530861815e-05,0.1344887271650227,0.7699254314970315,6418.310037263689,True,3.650653669521363e-05,0.14912659067545575,0.7595360678012415,6313.132572534321,True,3.834928383475589e-05,0.14700979894225635,0.7531841695983144,6312.948495081594,True,0.012521071777233661,0.014637863510433058,False,
UDLI,545,0.05504587155963303,0.00057089321785506,0.19031295448314983,0.45281138474133353,998.187914582262,True,0.0006412901334033462,0.2747213522847498,0.4081720393821545,878.4316032019226,True,0.0006497775342370964,0.24944452639803427,0.4044000401584671,881.7232841883408,True,0.05913157191488444,0.08440839780159998,False,
UDPL,1581,0.11701454775458571,7.466365982214244e-05,0.18993774571282018,0.7624944939404741,3116.479321768518,True,0.00011775922201766301,0.31159597979813136,0.6884040202016813,2406.690026402002,True,0.00015634955029679507,0.2651721982088743,0.6562354786914657,2407.2850430362564,True,0.0752344524960541,0.12165823408531118,False,
UNIC,2294,0.007846556233653008,2.1199170644119686e-05,0.113567184870464,0.8610480080201816,5285.806839295381,True,2.287148063836815e-05,0.12484536857510409,0.8512273593093719,5202.596400637936,True,2.3524241394058795e-05,0.12020335943881622,0.8518039423650204,5199.184676100742,True,0.006636174568352221,0.011278183704640093,False,
UNITY,2217,0.06585475868290483,9.46593264869301e-05,0.156414525079356,0.7470825998135648,4668.866788032393,True,9.391084930912718e-05,0.22899065266201485,0.7256875496815944,4083.2450899272035,True,0.00010877756921688427,0.20125183929699375,0.7113944497866169,4099.610913055177,True,0.04483731421763776,0.07257612758265886,False,
UPFL,1401,0.030692362598144184,4.5090997845187185e-06,0.13365411718834586,0.8663458828091612,3493.3172539805432,True,5.160482694301541e-06,0.13920406510674174,0.8607959345962026,3304.5526662608872,True,4.622510666921529e-06,0.13516224843862623,0.8648377515613161,3303.3892537264437,True,0.0015081312502803756,0.005549947918395887,True,
UVIC,1390,0.10071942446043165,3.830047867254044e-05,0.08724265499825679,0.9066251468968147,1870.7391433565326,True,0.00011525310692917317,0.13790312054563664,0.8620968794455055,1396.0634227667072,True,9.984140663152044e-05,0.11035935626994395,0.8732286080701346,1388.7220764541166,True,0.023116701271687162,0.05066046554737985,False,
WAFI,2471,0.0339943342776204,6.909432269613736e-05,0.1746854359334944,0.7058301989101279,5889.887720290245,True,7.148117710040983e-05,0.2269545678103455,0.681731994556519,5522.409859847932,True,8.810454546882271e-05,0.21588979954363952,0.6472773381478718,5526.324973749237,True,0.04120436361014512,0.052269131876851116,False,
WAHN,1895,0.07282321899736148,8.015954757673465e-05,0.17742414239294155,0.7426664963281634,4035.313620433013,True,8.214688734920912e-05,0.28616487216805686,0.6993575429913163,3492.6653585885033,True,0.0001276051261484169,0.26493360207947025,0.6377540064268041,3509.368555416995,True,0.0875094596865287,0.10874072977511531,False,
WAVES,2471,0.046944556859571024,0.00012457656051724454,0.12659837604187646,0.7158742738782096,5393.223311431671,True,0.00013413934996075777,0.16858232848999571,0.6947598487835571,4895.719353097548,True,0.0001521940130309448,0.15778459940785333,0.6702292811265207,4901.021116278208,True,0.031186223365976873,0.041983952448119255,False,
WAVESAPP,2168,0.03044280442804428,3.8540107135780926e-05,0.11809841097262302,0.8723464626042727,3674.951657412997,True,4.683179158347318e-05,0.1494177653011715,0.8505822346987522,3425.8191636393894,True,4.8617663909493014e-05,0.13397302913572734,0.8551784150670385,3417.721560115511,True,0.015874618163104315,0.03131935432854849,False,
WHALE,1490,0.028859060402684565,3.855905057963265e-05,0.08366708238926476,0.9067844940574128,2298.4149483457327,True,6.0073312782982436e-05,0.11868046700061799,0.8750608705875075,2137.946337369739,True,5.350166674767811e-05,0.09699283088758476,0.8900749423871134,2130.8383705334836,True,0.013325748498319995,0.03501338461135323,False,
WTL,2476,0.0,0.0004107375128822566,0.2465105181304247,0.5426146114873571,4546.642197723565,True,0.00041073742876253394,0.24651046953241834,0.5426147053759514,4546.642197723566,True,0.0004107375113028631,0.24651047589914,0.5426146400168709,4546.64219772357,True,-4.223128471925186e-08,-4.859800636913825e-08,False,
WYETH,1262,0.10618066561014262,1.4703340889874456e-05,0.20277863132427343,0.7972213686751994,2794.5424203007933,True,5.165104618162573e-05,0.3082185178857233,0.691781482114272,2270.0094857326653,True,0.00010392847058884484,0.337190665469703,0.5858090927701719,2275.8357102776945,True,0.13441203414542957,0.10543988656144987,True,
YOUW,2476,0.010904684975767368,0.00012970031858661608,0.14636038770837245,0.8020835479081833,4335.379626277368,True,0.00012555362308256073,0.16642617169308713,0.7943107081521343,4234.139620185384,True,0.00014191202587728947,0.1569752217252466,0.7887711406817803,4231.083227459516,True,0.010614834016874158,0.020065783984714675,False,
ZAHID,1549,0.09038089089735313,0.00014740432756603816,0.17898701155148056,0.737523491297645,2828.450691438175,True,0.000137210813331392,0.2833396000200591,0.7136081696158467,2313.4993226728675,True,0.00020739538929390695,0.23148451280120616,0.6773716417254021,2317.843927912631,True,0.0524975012497256,0.10435258846857853,False,
ZIL,1835,0.09318801089918256,0.00013541394521212344,0.12845982399516714,0.7536398123314614,3665.137652579161,True,0.0002074001085374167,0.23129072469273093,0.6631856717342649,2982.5689910199962,True,0.0003111840391054525,0.22121831033988418,0.5624862181411958,2989.591976225054,True,0.09275848634471703,0.10283090069756379,False,
ZTL,1713,0.06363105662580268,0.000139605176608501,0.12813303367983347,0.7967110654229956,3044.009005684542,True,0.00014721289470635702,0.1663914425697273,0.7859624365144338,2616.7152810191465,True,0.00020828931386733616,0.15653784334892273,0.7467206270164961,2616.931083824256,True,0.02840480966908926,0.03825840888989382,False,
